"study","station.x","operatn","year","X_WGS84","Y_WGS84","Tax_Div","Tax_Even","Tax_Rich","Abundance","i_ab","prop_i","logab","logabI","Strahler","Catchment6_size","Ships","Locks","Ports","local","Channelization","Agriculture_new","Urban_new","fric_new","feve_new","fdiv_new","Rip_Deg","ports_5k","locks_5k"
"ofb","ofb_station_57","1269_ofb",1998,3.914063,48.57461,6.794818,0.357622,19,213,1,0.004694836,5.361292,0,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.4588031,0.67043,0.8414452,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_31","127_ofb",2021,7.532471,47.76645,2.217664,0.1304508,17,722,466,0.6454294,6.582025,6.144186,"7",0.1580627,-0.6512243,0.3150493,0.4022348,1.642943,1.038764,-0.9925129,-1.234245,0.6081615,0.440404,0.9536512,-1.642943,1.421512,0.3461604
"ofb","ofb_station_57","1270_ofb",2019,3.914063,48.57461,6.460934,0.3230467,20,748,14,0.01871658,6.617403,2.639057,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.5623009,0.48915,0.8465489,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1271_ofb",2020,3.914063,48.57461,6.154364,0.293065,21,218,11,0.05045872,5.384495,2.397895,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.4894682,0.656205,0.7865996,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1272_ofb",2021,3.914063,48.57461,4.023997,0.2117893,19,417,3,0.007194245,6.033086,1.098612,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.5359015,0.580328,0.85384,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_58","1273_ofb",1995,2.957121,48.38873,2.234319,0.1396449,16,2048,51,0.02490234,7.624619,3.931826,"5",1.205266,-0.851309,0.3150493,0.4022348,-0.6228095,-0.3966298,-1.207492,-0.2738161,0.4168179,0.591557,0.9943845,0.6228095,1.421512,0.3461604
"ofb","ofb_station_58","1274_ofb",1996,2.957121,48.38873,2.581304,0.1613315,16,573,15,0.02617801,6.350886,2.70805,"5",1.205266,-0.851309,0.3150493,0.4022348,-0.6228095,-0.3966298,-1.207492,-0.2738161,0.4826659,0.49503,0.994082,0.6228095,1.421512,0.3461604
"ofb","ofb_station_58","1275_ofb",1997,2.957121,48.38873,1.885296,0.134664,14,1251,2,0.001598721,7.131699,0.6931472,"5",1.205266,-0.851309,0.3150493,0.4022348,-0.6228095,-0.3966298,-1.207492,-0.2738161,0.395457,0.493474,0.9879249,0.6228095,1.421512,0.3461604
"ofb","ofb_station_59","1276_ofb",1998,2.957121,48.38873,2.959569,0.2690518,11,345,4,0.0115942,5.843544,1.386294,"5",1.205266,-0.851309,0.3150493,0.4022348,-0.6228095,-0.3966298,-1.207492,-0.2738161,0.3425163,0.544061,0.9875991,0.6228095,1.421512,0.3461604
"ofb","ofb_station_58","1277_ofb",1998,2.957121,48.38873,1.448054,0.1206711,12,1383,1,0.000723066,7.23201,0,"5",1.205266,-0.851309,0.3150493,0.4022348,-0.6228095,-0.3966298,-1.207492,-0.2738161,0.414664,0.406874,0.9962392,0.6228095,1.421512,0.3461604
"ofb","ofb_station_59","1278_ofb",1999,2.957121,48.38873,3.750685,0.2679061,14,370,3,0.008108108,5.913503,1.098612,"5",1.205266,-0.851309,0.3150493,0.4022348,-0.6228095,-0.3966298,-1.207492,-0.2738161,0.3923885,0.439175,0.9744757,0.6228095,1.421512,0.3461604
"ofb","ofb_station_59","1279_ofb",2000,2.957121,48.38873,4.011626,0.3343022,12,163,2,0.01226994,5.09375,0.6931472,"5",1.205266,-0.851309,0.3150493,0.4022348,-0.6228095,-0.3966298,-1.207492,-0.2738161,0.414664,0.443646,0.9850983,0.6228095,1.421512,0.3461604
"ofb","ofb_station_60","128_ofb",1995,7.523698,47.66065,3.209722,0.2674769,12,189,0,0,5.241747,0,"7",0.1580627,-0.2939991,0.7236054,1.655752,1.462695,0.3154231,-0.5013824,-0.8346917,0.4107758,0.605523,0.5012806,-1.462695,-0.5615262,0.3461604
"ofb","ofb_station_59","1280_ofb",2001,2.957121,48.38873,2.027286,0.1842987,11,230,1,0.004347826,5.438079,0,"5",1.205266,-0.851309,0.3150493,0.4022348,-0.6228095,-0.3966298,-1.207492,-0.2738161,0.414664,0.564188,0.9934557,0.6228095,1.421512,0.3461604
"ofb","ofb_station_59","1281_ofb",2002,2.957121,48.38873,4.716228,0.393019,12,204,3,0.01470588,5.31812,1.098612,"5",1.205266,-0.851309,0.3150493,0.4022348,-0.6228095,-0.3966298,-1.207492,-0.2738161,0.3432485,0.478765,0.9695097,0.6228095,1.421512,0.3461604
"ofb","ofb_station_59","1282_ofb",2003,2.957121,48.38873,3.559724,0.2738249,13,263,21,0.07984791,5.572154,3.044522,"5",1.205266,-0.851309,0.3150493,0.4022348,-0.6228095,-0.3966298,-1.207492,-0.2738161,0.3080417,0.375061,0.7467293,0.6228095,1.421512,0.3461604
"ofb","ofb_station_58","1283_ofb",1996,2.957121,48.38873,1.814262,0.1133914,16,1768,4,0.002262443,7.477604,1.386294,"5",1.205266,-0.851309,0.3150493,0.4022348,-0.6228095,-0.3966298,-1.207492,-0.2738161,0.4430919,0.251549,0.9655958,0.6228095,1.421512,0.3461604
"ofb","ofb_station_59","1284_ofb",1997,2.957121,48.38873,3.454086,0.3454086,10,228,3,0.01315789,5.429346,1.098612,"5",1.205266,-0.851309,0.3150493,0.4022348,-0.6228095,-0.3966298,-1.207492,-0.2738161,0.3646979,0.438858,0.9963547,0.6228095,1.421512,0.3461604
"ofb","ofb_station_59","1285_ofb",2004,2.957121,48.38873,3.623254,0.2264534,16,314,9,0.02866242,5.749393,2.197225,"5",1.205266,-0.851309,0.3150493,0.4022348,-0.6228095,-0.3966298,-1.207492,-0.2738161,0.4453292,0.537915,0.9548237,0.6228095,1.421512,0.3461604
"ofb","ofb_station_61","1286_ofb",1993,2.8661,48.37287,1.615496,0.201937,8,555,65,0.1171171,6.318968,4.174387,"6",1.205266,-0.8584773,-0.09350681,-0.8512827,0.02783263,0.8256843,-0.7786487,-1.33782,0.02792301,0.361206,0.8925654,-0.02783263,-0.5615262,0.3461604
"ofb","ofb_station_62","1287_ofb",1993,2.8661,48.37287,3.010033,0.3762542,8,120,59,0.4916667,4.787492,4.077537,"6",1.205266,-0.8584773,-0.09350681,-0.8512827,0.02783263,0.8256843,-0.7786487,-1.33782,0.08110053,0.338703,0.9429453,-0.02783263,-0.5615262,0.3461604
"ofb","ofb_station_63","1288_ofb",2001,3.600182,47.73339,3.412903,0.4266129,8,23,1,0.04347826,3.135494,0,"5",1.205266,-0.865356,-0.5020629,-0.8512827,-0.8097477,1.439033,0.3035614,-0.6529048,0.2891003,0.494066,0.7826526,0.8097477,-0.5615262,-0.4940378
"ofb","ofb_station_64","1289_ofb",2001,3.580221,47.818,1.80597,0.4514925,4,11,1,0.09090909,2.397895,0,"5",1.205266,-0.865356,-0.5020629,-0.8512827,-0.3907731,1.439033,-1.480399,0.1843477,NA,NA,NA,0.3907731,-0.5615262,-0.4940378
"ofb","ofb_station_60","129_ofb",1995,7.523698,47.66065,3.998303,0.3331919,12,161,1,0.00621118,5.081404,0,"7",0.1580627,-0.2939991,0.7236054,1.655752,1.462695,0.3154231,-0.5013824,-0.8346917,0.3793115,0.477523,0.9094988,-1.462695,-0.5615262,0.3461604
"ofb","ofb_station_65","1290_ofb",2015,3.569174,47.86664,5.321495,0.5912772,9,322,0,0,5.774552,0,"canal",1.205266,-0.865356,-0.5020629,-0.8512827,-0.972344,1.439033,-0.6610856,-0.8579947,0.2608678,0.556629,0.7741313,0.972344,-0.5615262,-0.4940378
"ofb","ofb_station_65","1291_ofb",2006,3.569174,47.86664,4.191115,0.3810104,11,200,2,0.01,5.298317,0.6931472,"canal",1.205266,-0.865356,-0.5020629,-0.8512827,-0.972344,1.439033,-0.6610856,-0.8579947,0.3353832,0.717955,0.823431,0.972344,-0.5615262,-0.4940378
"ofb","ofb_station_66","1292_ofb",1998,3.570696,47.86655,2.609603,0.3728005,7,200,1,0.005,5.298317,0,"canal",1.205266,-0.865356,-0.5020629,-0.8512827,-1.045523,1.439033,-0.6514636,-0.8946307,0.1741909,0.1449,0.8203934,1.045523,-0.5615262,-0.4940378
"ofb","ofb_station_67","1293_ofb",2001,3.533665,47.90824,1,1,1,998,0,0,6.905753,0,"5",1.205266,-0.8862093,-0.5020629,-0.8512827,2.072352,0.8451393,-0.6952277,-0.9935485,NA,NA,NA,-2.072352,-0.5615262,-0.4940378
"ofb","ofb_station_68","1294_ofb",2016,3.517682,47.92752,5.567465,0.2651174,21,651,12,0.01843318,6.47851,2.484907,"5",1.205266,-0.8862093,-0.5020629,-0.8512827,-0.8403904,0.8451393,-0.7745841,-0.8662658,0.4894682,0.564172,0.9421458,0.8403904,-0.5615262,-0.4940378
"ofb","ofb_station_69","1295_ofb",2014,3.517682,47.92753,8.4872,0.42436,20,206,9,0.04368932,5.327876,2.197225,"5",1.205266,-0.8862093,-0.5020629,-0.8512827,-0.8403904,0.8451393,-0.7748023,-0.8657809,0.4894682,0.584748,0.8666806,0.8403904,-0.5615262,-0.4940378
"ofb","ofb_station_69","1296_ofb",2012,3.517682,47.92753,2.022158,0.1189505,17,412,11,0.02669903,6.021023,2.397895,"5",1.205266,-0.8862093,-0.5020629,-0.8512827,-0.8403904,0.8451393,-0.7748023,-0.8657809,0.4219214,0.584279,0.9355959,0.8403904,-0.5615262,-0.4940378
"ofb","ofb_station_68","1297_ofb",2010,3.517682,47.92752,2.542374,0.1955672,13,549,23,0.04189435,6.308098,3.135494,"5",1.205266,-0.8862093,-0.5020629,-0.8512827,-0.8403904,0.8451393,-0.7745841,-0.8662658,0.4971269,0.423799,0.8168045,0.8403904,-0.5615262,-0.4940378
"ofb","ofb_station_69","1298_ofb",2008,3.517682,47.92753,6.675957,0.4450638,15,282,15,0.05319149,5.641907,2.70805,"5",1.205266,-0.8862093,-0.5020629,-0.8512827,-0.8403904,0.8451393,-0.7748023,-0.8657809,0.4446269,0.425226,0.9270934,0.8403904,-0.5615262,-0.4940378
"ofb","ofb_station_68","1299_ofb",2018,3.517682,47.92752,3.436076,0.1808461,19,655,26,0.03969466,6.484635,3.258097,"5",1.205266,-0.8862093,-0.5020629,-0.8512827,-0.8403904,0.8451393,-0.7745841,-0.8662658,0.5138233,0.611728,0.9790857,0.8403904,-0.5615262,-0.4940378
"ofb","ofb_station_1","13_ofb",2010,3.542445,50.38957,4.837665,0.4397878,11,103,8,0.0776699,4.634729,2.079442,"5",-0.002440379,-0.8686144,1.540718,-0.8512827,1.293819,2.030496,-1.685419,1.135725,0.2812025,0.513305,0.917166,-1.293819,-0.5615262,1.186359
"ofb","ofb_station_60","130_ofb",1994,7.523698,47.66065,5.29752,0.3116188,17,297,0,0,5.693732,0,"7",0.1580627,-0.2939991,0.7236054,1.655752,1.462695,0.3154231,-0.5013824,-0.8346917,0.4562037,0.365565,0.8249989,-1.462695,-0.5615262,0.3461604
"ofb","ofb_station_68","1300_ofb",2020,3.517682,47.92752,5.543188,0.2771594,20,1210,35,0.02892562,7.098376,3.555348,"5",1.205266,-0.8862093,-0.5020629,-0.8512827,-0.8403904,0.8451393,-0.7745841,-0.8662658,0.5327027,0.505801,0.8477226,0.8403904,-0.5615262,-0.4940378
"ofb","ofb_station_70","1301_ofb",1999,3.453232,47.95459,2.546979,0.3183724,8,212,2,0.009433962,5.356586,0.6931472,"5",1.205266,-0.8862093,-0.5020629,-0.8512827,-0.2939417,0.8451393,-0.6298953,-1.571347,0.3353832,0.464907,0.7114976,0.2939417,-0.5615262,-0.4940378
"ofb","ofb_station_71","1302_ofb",2001,3.301939,48.05475,1,1,1,1,0,0,0,0,"5",1.205266,-0.882589,-0.5020629,-0.8512827,1.834245,-0.1720963,-0.5127293,-1.013266,NA,NA,NA,-1.834245,-0.5615262,-0.4940378
"ofb","ofb_station_72","1309_ofb",1998,3.20616,48.28773,1.13963,0.08140215,14,2236,2,0.000894454,7.712444,0.6931472,"canal",1.205266,-0.8865714,-0.5020629,-0.8512827,-0.01939866,-0.6292946,-0.7285751,-1.381514,0.3072736,0.512034,0.9971231,0.01939866,-0.5615262,-0.4940378
"ofb","ofb_station_73","131_ofb",1993,7.523698,47.66065,1.684935,0.112329,15,1370,5,0.003649635,7.222566,1.609438,"7",0.1580627,-0.2939991,0.7236054,1.655752,1.462695,0.3154231,-0.5013824,-0.8346917,0.4602649,0.525406,0.6305442,-1.462695,-0.5615262,0.3461604
"ofb","ofb_station_74","1310_ofb",2001,3.20616,48.28773,3.790811,0.3446192,11,131,1,0.007633588,4.875197,0,"canal",1.205266,-0.8865714,-0.5020629,-0.8512827,-0.01939866,-0.6292946,-0.7285751,-1.381514,0.2128308,0.557058,0.842624,0.01939866,-0.5615262,-0.4940378
"ofb","ofb_station_74","1311_ofb",2000,3.20616,48.28773,2.802691,0.3503363,8,75,2,0.02666667,4.317488,0.6931472,"canal",1.205266,-0.8865714,-0.5020629,-0.8512827,-0.01939866,-0.6292946,-0.7285751,-1.381514,0.3934673,0.421642,0.8716993,0.01939866,-0.5615262,-0.4940378
"ofb","ofb_station_72","1312_ofb",2017,3.20616,48.28773,4.640141,0.3093428,15,656,10,0.0152439,6.486161,2.302585,"canal",1.205266,-0.8865714,-0.5020629,-0.8512827,-0.01939866,-0.6292946,-0.7285751,-1.381514,0.3970243,0.5162,0.9862726,0.01939866,-0.5615262,-0.4940378
"ofb","ofb_station_72","1313_ofb",2015,3.20616,48.28773,2.677513,0.1575008,17,1053,7,0.006647673,6.959399,1.94591,"canal",1.205266,-0.8865714,-0.5020629,-0.8512827,-0.01939866,-0.6292946,-0.7285751,-1.381514,0.4453292,0.648286,0.9804681,0.01939866,-0.5615262,-0.4940378
"ofb","ofb_station_72","1314_ofb",2014,3.20616,48.28773,3.109905,0.1829356,17,739,9,0.01217862,6.605298,2.197225,"canal",1.205266,-0.8865714,-0.5020629,-0.8512827,-0.01939866,-0.6292946,-0.7285751,-1.381514,0.4680815,0.648707,0.9776049,0.01939866,-0.5615262,-0.4940378
"ofb","ofb_station_74","1315_ofb",1997,3.20616,48.28773,3.009163,0.3343514,9,85,5,0.05882353,4.442651,1.609438,"canal",1.205266,-0.8865714,-0.5020629,-0.8512827,-0.01939866,-0.6292946,-0.7285751,-1.381514,0.1106616,0.415773,0.9062957,0.01939866,-0.5615262,-0.4940378
"ofb","ofb_station_74","1316_ofb",1996,3.20616,48.28773,3.2276,0.2934182,11,413,10,0.02421308,6.023448,2.302585,"canal",1.205266,-0.8865714,-0.5020629,-0.8512827,-0.01939866,-0.6292946,-0.7285751,-1.381514,0.3463707,0.423206,0.9646026,0.01939866,-0.5615262,-0.4940378
"ofb","ofb_station_74","1317_ofb",1995,3.20616,48.28773,4.3245,0.360375,12,186,13,0.06989247,5.225747,2.564949,"canal",1.205266,-0.8865714,-0.5020629,-0.8512827,-0.01939866,-0.6292946,-0.7285751,-1.381514,0.381815,0.534027,0.7425818,0.01939866,-0.5615262,-0.4940378
"ofb","ofb_station_72","1318_ofb",2019,3.20616,48.28773,3.905131,0.278938,14,602,57,0.09468438,6.400257,4.043051,"canal",1.205266,-0.8865714,-0.5020629,-0.8512827,-0.01939866,-0.6292946,-0.7285751,-1.381514,0.3360889,0.569648,0.8056099,0.01939866,-0.5615262,-0.4940378
"ofb","ofb_station_74","1319_ofb",2021,3.20616,48.28773,4.254552,0.2659095,16,107,8,0.07476636,4.672829,2.079442,"canal",1.205266,-0.8865714,-0.5020629,-0.8512827,-0.01939866,-0.6292946,-0.7285751,-1.381514,0.4430919,0.60753,0.9371674,0.01939866,-0.5615262,-0.4940378
"ofb","ofb_station_75","132_ofb",1994,7.520036,47.68213,1.746224,0.3492447,5,136,0,0,4.912655,0,"7",0.1580627,-0.2939991,0.7236054,1.655752,1.861367,0.3154231,-0.5079875,-1.085918,0.194939,0.805472,0.4980455,-1.861367,-0.5615262,1.186359
"ofb","ofb_station_76","1320_ofb",2004,3.541932,47.92171,3.615494,0.2259684,16,1354,0,0,7.210818,0,"canal",1.205266,-0.8862093,-0.5020629,-0.8512827,2.741005,0.8451393,-0.7717856,-1.105693,0.4555929,0.352982,0.7571087,-2.741005,-0.5615262,-0.4940378
"ofb","ofb_station_77","1321_ofb",1993,2.548375,48.53689,2.412548,0.3446497,7,471,0,0,6.154858,0,"6",1.205266,-0.8341485,0.7236054,0.4022348,-0.1081639,-0.9799045,-1.462225,-0.1895016,0.2409375,0.247507,0.98684,0.1081639,-0.5615262,0.3461604
"ofb","ofb_station_78","1322_ofb",2008,2.547864,48.53752,3.169014,0.528169,6,30,1,0.03333333,3.401197,0,"6",1.205266,-0.8341485,0.7236054,0.4022348,-0.1081639,-0.9799045,-1.46157,-0.2029438,0.1804197,0.592688,0.8040725,0.1081639,-0.5615262,0.3461604
"ofb","ofb_station_78","1323_ofb",2010,2.547864,48.53752,2.623361,0.2186134,12,271,1,0.003690037,5.602119,0,"6",1.205266,-0.8341485,0.7236054,0.4022348,-0.1081639,-0.9799045,-1.46157,-0.2029438,0.4255942,0.283401,0.9435546,0.1081639,-0.5615262,0.3461604
"ofb","ofb_station_78","1324_ofb",2012,2.547864,48.53752,4.654862,0.4231693,11,91,6,0.06593407,4.51086,1.791759,"6",1.205266,-0.8341485,0.7236054,0.4022348,-0.1081639,-0.9799045,-1.46157,-0.2029438,0.4162195,0.708793,0.7909542,0.1081639,-0.5615262,0.3461604
"ofb","ofb_station_78","1325_ofb",2016,2.547864,48.53752,3.574581,0.3971756,9,90,9,0.1,4.49981,2.197225,"6",1.205266,-0.8341485,0.7236054,0.4022348,-0.1081639,-0.9799045,-1.46157,-0.2029438,0.3163931,0.522404,0.7027478,0.1081639,-0.5615262,0.3461604
"ofb","ofb_station_78","1326_ofb",2014,2.547864,48.53752,3.812705,0.6354509,6,59,1,0.01694915,4.077537,0,"6",1.205266,-0.8341485,0.7236054,0.4022348,-0.1081639,-0.9799045,-1.46157,-0.2029438,0.2657273,0.593251,0.7912967,0.1081639,-0.5615262,0.3461604
"ofb","ofb_station_78","1327_ofb",2018,2.547864,48.53752,8.137171,0.4520651,18,195,38,0.1948718,5.273,3.637586,"6",1.205266,-0.8341485,0.7236054,0.4022348,-0.1081639,-0.9799045,-1.46157,-0.2029438,0.4680815,0.413594,0.8598404,0.1081639,-0.5615262,0.3461604
"ofb","ofb_station_78","1328_ofb",2020,2.547864,48.53752,5.073171,0.3382114,15,104,6,0.05769231,4.644391,1.791759,"6",1.205266,-0.8341485,0.7236054,0.4022348,-0.1081639,-0.9799045,-1.46157,-0.2029438,0.4296402,0.571644,0.8923898,0.1081639,-0.5615262,0.3461604
"ofb","ofb_station_79","1329_ofb",2008,2.46577,48.63278,3.711585,0.3711585,10,328,2,0.006097561,5.793014,0.6931472,"6",1.205266,-0.7809131,0.7236054,1.655752,-0.5954083,-0.1532207,-2.074977,1.273322,0.2898773,0.296589,0.9661359,0.5954083,1.421512,0.3461604
"ofb","ofb_station_80","133_ofb",1993,7.519671,47.68193,1.060062,0.2650155,4,621,0,0,6.431331,0,"7",0.1580627,-0.2939991,0.7236054,1.655752,1.875312,0.3154231,-0.5146335,-1.090767,NA,NA,NA,-1.875312,-0.5615262,1.186359
"ofb","ofb_station_79","1330_ofb",2010,2.46577,48.63278,2.834238,0.4048911,7,139,1,0.007194245,4.934474,0,"6",1.205266,-0.7809131,0.7236054,1.655752,-0.5954083,-0.1532207,-2.074977,1.273322,0.1915788,0.260103,0.9938352,0.5954083,1.421512,0.3461604
"ofb","ofb_station_79","1331_ofb",2012,2.46577,48.63278,3.249879,0.3249879,10,164,5,0.0304878,5.099866,1.609438,"6",1.205266,-0.7809131,0.7236054,1.655752,-0.5954083,-0.1532207,-2.074977,1.273322,0.3193245,0.264559,0.9058501,0.5954083,1.421512,0.3461604
"ofb","ofb_station_79","1332_ofb",2016,2.46577,48.63278,2.190738,0.365123,6,87,0,0,4.465908,0,"6",1.205266,-0.7809131,0.7236054,1.655752,-0.5954083,-0.1532207,-2.074977,1.273322,0.1966954,0.132786,0.4910195,0.5954083,1.421512,0.3461604
"ofb","ofb_station_79","1333_ofb",2014,2.46577,48.63278,2.339361,0.3898934,6,103,0,0,4.634729,0,"6",1.205266,-0.7809131,0.7236054,1.655752,-0.5954083,-0.1532207,-2.074977,1.273322,0.1998572,0.543683,0.9464121,0.5954083,1.421512,0.3461604
"ofb","ofb_station_79","1334_ofb",2018,2.46577,48.63278,3.304318,0.3671464,9,196,7,0.03571429,5.278115,1.94591,"6",1.205266,-0.7809131,0.7236054,1.655752,-0.5954083,-0.1532207,-2.074977,1.273322,0.2711303,0.338513,0.6725846,0.5954083,1.421512,0.3461604
"ofb","ofb_station_79","1335_ofb",2020,2.46577,48.63278,3.020494,0.4314992,7,195,8,0.04102564,5.273,2.079442,"6",1.205266,-0.7809131,0.7236054,1.655752,-0.5954083,-0.1532207,-2.074977,1.273322,0.1609243,0.156342,0.5155486,0.5954083,1.421512,0.3461604
"ofb","ofb_station_81","1336_ofb",2007,2.72236,48.1884,4.790976,0.399248,12,241,10,0.04149378,5.484797,2.302585,"5",1.205266,-0.8905321,-0.5020629,-0.8512827,NA,1.77273,-0.760259,-1.14874,0.3702822,0.315934,0.9302745,NA,-0.5615262,-0.4940378
"ofb","ofb_station_81","1337_ofb",2009,2.72236,48.1884,5.617834,0.4681529,12,84,1,0.01190476,4.430817,0,"5",1.205266,-0.8905321,-0.5020629,-0.8512827,NA,1.77273,-0.760259,-1.14874,0.4412832,0.527898,0.7276152,NA,-0.5615262,-0.4940378
"ofb","ofb_station_81","1338_ofb",2011,2.72236,48.1884,5.154544,0.3965034,13,205,5,0.02439024,5.32301,1.609438,"5",1.205266,-0.8905321,-0.5020629,-0.8512827,NA,1.77273,-0.760259,-1.14874,0.3193315,0.598413,0.893687,NA,-0.5615262,-0.4940378
"ofb","ofb_station_81","1339_ofb",2013,2.72236,48.1884,2.578263,0.2864737,9,163,1,0.006134969,5.09375,0,"5",1.205266,-0.8905321,-0.5020629,-0.8512827,NA,1.77273,-0.760259,-1.14874,0.3228053,0.441795,0.9471279,NA,-0.5615262,-0.4940378
"ofb","ofb_station_82","134_ofb",1998,7.524433,47.70812,2.440011,0.2218192,11,955,0,0,6.861711,0,"7",0.1580627,-0.6512243,0.3150493,0.4022348,1.893521,1.038764,-0.5485776,-1.151567,0.5140232,0.555401,0.3476241,-1.893521,-0.5615262,0.3461604
"ofb","ofb_station_81","1340_ofb",2015,2.72236,48.1884,5.893536,0.3274187,18,310,51,0.1645161,5.736572,3.931826,"5",1.205266,-0.8905321,-0.5020629,-0.8512827,NA,1.77273,-0.760259,-1.14874,0.3881336,0.58836,0.9145627,NA,-0.5615262,-0.4940378
"ofb","ofb_station_81","1341_ofb",2017,2.72236,48.1884,4.355401,0.4839334,9,50,3,0.06,3.912023,1.098612,"5",1.205266,-0.8905321,-0.5020629,-0.8512827,NA,1.77273,-0.760259,-1.14874,0.1613193,0.711794,0.831014,NA,-0.5615262,-0.4940378
"ofb","ofb_station_81","1342_ofb",2021,2.72236,48.1884,4.278481,0.3565401,12,104,7,0.06730769,4.644391,1.94591,"5",1.205266,-0.8905321,-0.5020629,-0.8512827,NA,1.77273,-0.760259,-1.14874,0.200069,0.609256,0.8468689,NA,-0.5615262,-0.4940378
"ofb","ofb_station_83","1343_ofb",1995,2.693331,48.29182,6.342184,0.4878603,13,153,7,0.04575163,5.030438,1.94591,"5",1.205266,-0.8584773,-0.09350681,-0.8512827,NA,0.8256843,-1.068261,-0.6311242,0.3868012,0.571586,0.9524112,NA,-0.5615262,-0.4940378
"ofb","ofb_station_83","1344_ofb",1996,2.693331,48.29182,5.835231,0.4168022,14,132,5,0.03787879,4.882802,1.609438,"5",1.205266,-0.8584773,-0.09350681,-0.8512827,NA,0.8256843,-1.068261,-0.6311242,0.3384963,0.518273,0.969674,NA,-0.5615262,-0.4940378
"ofb","ofb_station_83","1345_ofb",1997,2.693331,48.29182,3.050412,0.2178866,14,416,5,0.01201923,6.030685,1.609438,"5",1.205266,-0.8584773,-0.09350681,-0.8512827,NA,0.8256843,-1.068261,-0.6311242,0.3893837,0.440076,0.9484408,NA,-0.5615262,-0.4940378
"ofb","ofb_station_83","1346_ofb",1998,2.693331,48.29182,2.289222,0.1907685,12,416,1,0.002403846,6.030685,0,"5",1.205266,-0.8584773,-0.09350681,-0.8512827,NA,0.8256843,-1.068261,-0.6311242,0.3617233,0.408578,0.9788719,NA,-0.5615262,-0.4940378
"ofb","ofb_station_84","1347_ofb",1999,2.693331,48.29182,2.36853,0.1393253,17,498,10,0.02008032,6.2106,2.302585,"5",1.205266,-0.8584773,-0.09350681,-0.8512827,NA,0.8256843,-1.068261,-0.6311242,0.414664,0.451434,0.9901688,NA,-0.5615262,-0.4940378
"ofb","ofb_station_83","1348_ofb",2000,2.693331,48.29182,3.141225,0.2855659,11,165,4,0.02424242,5.105945,1.386294,"5",1.205266,-0.8584773,-0.09350681,-0.8512827,NA,0.8256843,-1.068261,-0.6311242,0.3853522,0.507204,0.9675087,NA,-0.5615262,-0.4940378
"ofb","ofb_station_83","1349_ofb",2001,2.693331,48.29182,2.324076,0.1660054,14,209,1,0.004784689,5.342334,0,"5",1.205266,-0.8584773,-0.09350681,-0.8512827,NA,0.8256843,-1.068261,-0.6311242,0.5028126,0.552566,0.9849495,NA,-0.5615262,-0.4940378
"ofb","ofb_station_82","135_ofb",1996,7.524433,47.70812,2.348844,0.2135312,11,1295,0,0,7.166266,0,"7",0.1580627,-0.6512243,0.3150493,0.4022348,1.893521,1.038764,-0.5485776,-1.151567,0.3030949,0.632435,0.7329248,-1.893521,-0.5615262,0.3461604
"ofb","ofb_station_83","1350_ofb",2002,2.693331,48.29182,4.955267,0.3303511,15,161,7,0.04347826,5.081404,1.94591,"5",1.205266,-0.8584773,-0.09350681,-0.8512827,NA,0.8256843,-1.068261,-0.6311242,0.5033916,0.514327,0.9797408,NA,-0.5615262,-0.4940378
"ofb","ofb_station_84","1351_ofb",2003,2.693331,48.29182,1.971994,0.1314662,15,472,0,0,6.156979,0,"5",1.205266,-0.8584773,-0.09350681,-0.8512827,NA,0.8256843,-1.068261,-0.6311242,0.395244,0.586272,0.9820873,NA,-0.5615262,-0.4940378
